date, pm25, pm10, o3, no2, so2, co
2018/1/13, 46, , , , , 
2018/1/14, 44, , , , , 
2018/1/15, 38, , , , , 
2018/1/16, 45, , , , , 
2018/1/17, 47, , , , , 
2018/1/18, 51, , , , , 
2018/1/19, 53, , , , , 
2018/1/20, 54, , , , , 
2018/1/21, 41, , , , , 
2018/1/22, 44, , , , , 
2018/1/23, 44, , , , , 
2018/1/24, 44, , , , , 
2018/1/25, 57, , , , , 
2018/1/26, 64, , , , , 
2018/1/27, 58, , , , , 
2018/1/28, 53, , , , , 
2018/1/29, 51, , , , , 
2018/1/30, 55, , , , , 
2018/1/31, 59, , , , , 
2018/2/1, 51, , , , , 
2018/2/2, 62, , , , , 
2018/2/3, 54, , , , , 
2018/2/4, 55, , , , , 
2018/2/5, 53, , , , , 
2018/2/6, 50, , , , , 
2018/2/7, 47, , , , , 
2018/2/8, 46, , , , , 
2018/2/9, 53, , , , , 
2018/2/10, 52, , , , , 
2018/2/11, 56, , , , , 
2018/2/12, 58, , , , , 
2018/2/13, 60, , , , , 
2018/2/14, 64, , , , , 
2018/2/15, 59, , , , , 
2018/2/16, 59, , , , , 
2018/2/17, 56, , , , , 
2018/2/18, 54, , , , , 
2018/2/19, 34, , , , , 
2018/2/20, 34, , , , , 
2018/2/21, 40, , , , , 
2018/2/22, 48, , , , , 
2018/2/23, 56, , , , , 
2018/2/24, 41, 30, 24, 21, 10, 7
2018/2/25, 39, 21, 35, 12, 12, 4
2018/2/26, 39, 23, 32, 13, 10, 4
2018/3/3, 49, , , , , 
2018/3/4, 35, , , , , 
2018/3/5, 35, , , , , 
2018/3/6, 44, , , , , 
2018/3/7, 55, , , , , 
2018/3/8, 55, , , , , 
2018/3/9, 50, , , , , 
2018/3/10, 45, , , , , 
2018/3/11, 42, , , , , 
2018/3/12, 47, , , , , 
2018/3/13, 54, , , , , 
2018/3/14, 52, , , , , 
2018/3/15, 54, , , , , 
2018/3/16, 53, , , , , 
2018/3/17, 55, , , , , 
2018/3/18, 40, , , , , 
2018/3/19, 26, , , , , 
2018/3/20, 41, , , , , 
2018/3/21, 48, , , , , 
2018/3/22, 56, , , , , 
2018/3/23, 37, , , , , 
2018/3/24, 34, , , , , 
2018/3/25, 49, , , , , 
2018/3/26, 62, , , , , 
2018/3/27, 66, , , , , 
2018/3/28, 58, , , , , 
2018/3/29, 60, , , , , 
2018/3/30, 67, , , , , 
2018/3/31, 70, , , , , 
2018/4/1, 64, , , , , 
2017/10/2, 38, , , , , 
2017/10/3, 33, , , , , 
2017/10/4, 38, , , , , 
2017/10/5, 42, , , , , 
2017/10/6, 29, , , , , 
2017/10/7, 34, , , , , 
2017/10/8, 43, , , , , 
2017/10/9, 31, , , , , 
2017/10/10, 28, , , , , 
2017/10/11, 39, , , , , 
2017/10/12, 33, , , , , 
2017/10/13, 32, , , , , 
2017/10/14, 40, , , , , 
2017/10/15, 59, , , , , 
2017/10/16, 67, , , , , 
2017/10/17, 52, , , , , 
2017/10/18, 39, , , , , 
2017/10/19, 29, , , , , 
2017/10/20, 40, , , , , 
2017/10/21, 51, , , , , 
2017/10/22, 49, , , , , 
2017/10/23, 51, , , , , 
2017/10/24, 53, , , , , 
2017/10/25, 42, , , , , 
2017/10/26, 37, , , , , 
2017/10/27, 32, , , , , 
2017/10/28, 39, , , , , 
2017/10/29, 31, , , , , 
2017/10/30, 26, , , , , 
2017/10/31, 28, , , , , 
2017/11/1, 33, , , , , 
2017/11/2, 30, , , , , 
2017/11/3, 32, , , , , 
2017/11/4, 30, , , , , 
2017/11/5, 33, , , , , 
2017/11/6, 40, , , , , 
2017/11/7, 33, , , , , 
2017/11/8, 36, , , , , 
2017/11/9, 41, , , , , 
2017/11/10, 54, , , , , 
2017/11/11, 53, , , , , 
2017/11/12, 57, , , , , 
2017/11/13, 60, , , , , 
2017/11/14, 55, , , , , 
2017/11/15, 28, , , , , 
2017/11/16, 34, , , , , 
2017/11/17, 34, , , , , 
2017/11/18, 30, , , , , 
2017/11/19, 50, , , , , 
2017/11/20, 55, , , , , 
2017/11/21, 44, , , , , 
2017/11/22, 43, , , , , 
2017/11/24, 57, , , , , 
2017/11/25, 58, , , , , 
2017/11/26, 54, , , , , 
2017/11/27, 54, , , , , 
2017/11/28, 44, , , , , 
2017/11/29, 53, , , , , 
2017/11/30, 50, , , , , 
2017/12/1, 52, , , , , 
2017/12/2, 56, , , , , 
2017/12/3, 52, , , , , 
2017/12/4, 51, , , , , 
2017/12/5, 40, , , , , 
2017/12/6, 53, , , , , 
2017/12/7, 54, , , , , 
2017/12/8, 65, , , , , 
2017/12/9, 61, , , , , 
2017/12/10, 50, , , , , 
2017/12/11, 54, , , , , 
2017/12/12, 47, , , , , 
2017/12/13, 43, , , , , 
2017/12/14, 28, , , , , 
2017/12/15, 33, , , , , 
2017/12/16, 53, , , , , 
2017/12/17, 52, , , , , 
2017/12/18, 34, , , , , 
2017/12/19, 52, , , , , 
2017/12/20, 59, , , , , 
2017/12/21, 62, , , , , 
2017/12/22, 51, , , , , 
2017/12/23, 54, , , , , 
2017/12/24, 58, , , , , 
2017/12/25, 57, , , , , 
2017/12/26, 55, , , , , 
2017/12/27, 32, , , , , 
2017/12/28, 38, , , , , 
2017/12/29, 44, , , , , 
2017/12/30, 44, , , , , 
2017/12/31, 37, , , , , 
2018/1/1, 49, , , , , 
2017/7/2, 70, , , , , 
