date, pm25, pm10, o3, no2, so2, co
2023/8/1, 126, 39, 13, 3, , 11
2023/8/2, 80, 57, 11, 7, , 11
2023/8/3, 93, 54, 14, 8, 1, 10
2023/8/4, 93, 73, 10, 8, 1, 14
2023/8/5, 111, 75, 11, 4, 1, 19
2023/8/6, 162, 98, 12, 2, 1, 23
2023/8/7, 188, 151, 6, 6, 1, 33
2023/8/8, 245, 102, 5, 2, 1, 25
2023/8/9, 206, 64, 12, 1, 1, 16
2023/8/10, 147, 201, 28, 3, , 11
2023/8/11, 84, 59, 12, 4, 1, 9
2023/8/12, 126, 42, 12, 4, 1, 7
2023/8/13, 89, 103, 11, 3, 1, 22
2023/8/14, 203, 80, 5, 3, 1, 15
2023/8/15, 179, 49, 7, , 1, 9
2023/8/16, 124, 37, 8, , 1, 7
2023/8/17, 101, 46, 24, 3, 1, 12
2023/8/18, 102, 55, 12, 4, 1, 11
2023/8/19, 123, 237, 12, 3, 1, 7
2023/8/20, 80, 214, 12, 2, 1, 6
2023/8/21, 70, 28, 17, 3, , 6
2023/8/22, 79, 40, 13, 2, 1, 8
2023/8/23, 104, 57, 15, 4, 1, 12
2023/8/24, 129, 43, 19, 6, 1, 10
2023/8/25, 111, 68, 13, 5, 1, 17
2023/8/26, 151, 92, 12, 5, 1, 24
2023/8/27, 186, 82, 12, 4, 1, 19
2023/8/28, 172, 41, 8, 2, 1, 9
2023/8/29, 116, 44, 11, 3, 1, 9
2023/8/30, 114, 34, 16, 2, 1, 8
2023/8/31, 78, 75, 4, 3, 1, 16
2023/9/1, 162, 46, 8, 4, 1, 10
2023/9/2, 110, 53, 9, 4, 1, 10
2023/9/3, 110, 37, 6, 6, 1, 6
2023/9/4, 59, , , , , 
2023/9/7, 92, 36, 20, 2, 1, 13
2023/9/8, 95, 40, 13, 2, 1, 11
2023/9/9, 101, 26, 12, 2, 1, 8
2023/9/10, 67, 32, 12, 2, 1, 10
2023/9/11, 80, 45, 14, 2, 1, 12
2023/9/12, 99, 74, 13, 4, 1, 19
2023/9/13, 154, 37, 12, 2, 1, 11
2023/9/14, 99, 34, 13, 2, 1, 9
2023/9/15, 76, 20, 11, 1, 1, 8
2023/9/16, 59, 29, 16, 2, 1, 10
2023/9/17, 63, 50, 12, 4, 1, 13
2023/9/18, 103, 51, 11, 6, 1, 13
2023/9/19, 93, 36, 8, 8, 1, 6
2023/9/20, 48, 47, 15, 3, 1, 12
2023/9/21, 109, 39, 48, 1, 2, 9
2023/9/22, 108, 28, 12, 1, , 3
2023/9/23, 69, 31, 17, 4, , 2
2023/9/24, 60, 45, 17, 2, , 4
2023/9/25, 91, 47, 14, 3, , 7
2023/9/26, 110, 38, 12, 5, , 4
2023/9/27, 80, 37, 16, 4, , 3
2023/9/28, 78, 38, 9, 6, 1, 2
2023/9/29, 43, 66, 11, 8, 1, 4
2023/9/30, 84, 50, 24, 3, 1, 7
2023/10/1, 95, 46, 14, 1, , 5
2023/4/2, 89, 24, 9, 8, , 5
2023/4/3, 72, 31, 6, 11, 1, 4
2023/4/4, 59, 35, 12, 10, 1, 7
2023/4/5, 70, 37, 11, 7, 1, 7
2023/4/6, 89, 14, 9, 7, 1, 5
2023/4/7, 36, 18, 18, 11, 1, 5
2023/4/8, 59, 31, 10, 7, 1, 9
2023/4/9, 95, 35, 8, 7, 1, 10
2023/4/10, 102, 21, 7, 4, 1, 7
2023/4/11, 62, 17, 6, 4, 1, 7
2023/4/12, 51, 25, 7, 6, 1, 8
2023/4/13, 73, 27, 6, 4, 1, 9
2023/4/14, 90, 30, 5, 6, 1, 8
2023/4/15, 77, 27, 8, 7, 1, 8
2023/4/16, 67, 28, 6, 5, 1, 10
2023/4/17, 88, 22, 6, 7, 1, 7
2023/4/18, 58, 28, 8, 6, 1, 10
2023/4/19, 87, 45, 2, 9, 1, 11
2023/4/20, 106, 26, 8, 4, 1, 11
2023/4/21, 87, 14, 1, 4, 1, 9
2023/4/22, 60, 19, 4, 6, 1, 9
2023/4/23, 63, 23, 6, 5, 1, 13
2023/4/24, 93, 26, 2, 5, 1, 14
2023/4/25, 117, 30, 3, 6, 1, 13
2023/4/26, 117, 42, 5, 9, 1, 16
2023/4/27, 166, 24, 4, 5, 1, 13
2023/4/28, 93, 7, 4, 2, 1, 9
2023/4/29, 39, 11, 7, 3, 1, 11
2023/4/30, 36, 18, 8, 4, 1, 13
2023/5/2, 34, 25, 3, 9, 1, 15
2023/5/3, 34, 24, 4, 7, 1, 15
2023/5/4, 109, 25, 4, 8, 1, 15
2023/5/5, 105, 36, 4, 11, 2, 18
2023/5/6, 109, 30, 2, 7, 1, 17
2023/5/7, 138, 24, 3, 7, 1, 13
2023/5/8, 105, 35, 3, 7, 1, 21
2023/5/9, 142, 27, 4, 10, 1, 15
2023/5/10, 78, 37, 2, 9, 1, 22
2023/5/11, 130, 52, 3, 9, 1, 34
2023/5/12, 174, 59, 2, 9, 2, 34
2023/5/13, 211, 39, , 8, 1, 15
2023/5/14, 141, 29, 13, 5, 1, 12
2023/5/15, 133, 22, 12, 5, 1, 8
2023/5/16, 104, 22, 8, 5, 1, 7
2023/5/17, 96, 25, 9, 7, 1, 11
2023/5/18, 97, 46, 8, 8, 1, 20
2023/5/19, 175, 43, 7, 10, 1, 18
2023/5/20, 161, 39, 8, 7, 1, 18
2023/5/21, 169, 17, 8, 4, 1, 8
2023/5/22, 94, 15, 7, 3, 1, 8
2023/5/23, 81, 19, 11, 5, 1, 8
2023/5/24, 90, 25, 9, 4, 1, 11
2023/5/25, 98, 23, 9, 4, 1, 11
2023/5/26, 111, 22, 6, 6, 1, 11
2023/5/27, 105, 25, 8, 10, 1, 13
2023/5/28, 95, 45, 4, 6, 1, 28
2023/5/29, 189, 48, 5, 10, 2, 32
2023/5/30, 215, 52, 3, 10, 2, 26
2023/5/31, 208, 31, 9, 6, 2, 17
2023/6/1, 134, 29, 8, 3, 2, 18
2023/6/2, 145, 21, 13, 4, 1, 12
2023/6/3, 106, 24, 8, 3, 1, 14
2023/6/4, 97, 47, 5, 4, 1, 26
2023/6/5, 186, 42, 2, 6, 2, 23
2023/6/6, 161, 27, 5, 4, 1, 17
2023/6/7, 111, 40, 5, 4, 2, 22
2023/6/8, 171, 12, 11, 2, 1, 9
2023/6/9, 64, 27, 10, 4, 1, 16
2023/6/10, 135, 24, 10, 5, 1, 11
2023/6/11, 102, 17, 10, 13, 1, 7
2023/6/12, 78, 24, 7, 13, 1, 11
2023/6/13, 97, 49, 6, 11, 2, 26
2023/6/14, 202, 51, 6, 11, 2, 28
2023/6/15, 218, 20, 5, 10, 2, 9
2023/6/16, 90, 16, 5, 8, 1, 9
2023/6/17, 52, , , , , 
2023/6/19, 258, 103, 3, 10, 2, 23
2023/6/20, 225, 85, 3, 9, 2, 20
2023/6/21, 199, 54, 8, 4, 2, 9
2023/6/22, 152, 14, 11, 3, 1, 5
2023/6/23, 81, 10, 9, 2, 1, 5
2023/6/24, 84, 32, 9, 3, 1, 8
2023/6/25, 101, 22, 15, 3, 1, 5
2023/6/26, 70, 24, 16, 3, 1, 5
2023/6/27, 93, 41, 12, 3, , 11
2023/6/28, 124, 68, 5, 6, , 15
2023/6/29, 165, 73, 3, 5, 1, 18
2023/6/30, 182, 99, 3, 5, 1, 24
2023/7/1, 210, 61, 4, 4, 1, 18
2023/2/14, 46, 32, 6, 5, 1, 7
2023/2/15, 49, 38, 3, 4, 1, 7
2023/2/16, 58, 64, 4, 10, 2, 7
2023/2/17, 85, 50, 14, 11, 1, 8
2023/2/18, 90, 31, 18, 6, 1, 8
2023/2/19, 72, 30, 6, 6, 2, 8
2023/2/20, 53, 61, 9, 8, 2, 8
2023/2/21, 51, 38, 8, 8, 3, 8
2023/2/22, 48, 29, 10, 7, 2, 8
2023/2/23, 57, 29, 9, 5, 1, 8
2023/2/24, 45, 24, 25, 6, 2, 8
2023/2/25, 51, 26, 7, 8, 2, 3
2023/2/26, 48, 35, 4, 10, 3, 2
2023/2/27, 62, 43, 17, 13, 3, 3
2023/2/28, 76, 34, 3, 11, 3, 3
2023/3/1, 61, 31, 4, 10, 4, 3
2023/3/2, 52, 56, 4, 13, 4, 4
2023/3/3, 71, 24, 70, 10, 2, 5
2023/3/4, 49, 30, 5, 11, 2, 4
2023/3/5, 50, 29, 6, 7, 2, 4
2023/3/6, 46, 16, 7, 3, , 4
2023/3/7, 28, 16, 10, 4, 1, 5
2023/3/8, 29, 12, 8, 3, , 5
2023/3/9, 25, 25, 6, 7, , 6
2023/3/10, 50, 22, 48, 4, , 6
2023/3/11, 46, 16, 10, 2, , 5
2023/3/12, 23, 13, 8, 2, , 5
2023/3/13, 22, 16, 13, 5, 1, 6
2023/3/14, 28, 18, 18, 4, , 5
2023/3/15, 22, 17, 11, 3, 1, 6
2023/3/16, 34, 15, 8, 3, 1, 6
2023/3/17, 24, 17, 7, 6, 1, 7
2023/3/18, 35, 18, 9, 6, 1, 7
2023/3/19, 37, 28, 8, 8, 1, 6
2023/3/20, 54, 25, 10, 8, 1, 6
2023/3/21, 51, 28, 12, 8, 1, 7
2023/3/22, 55, 30, 12, 9, 1, 7
2023/3/23, 53, 33, 12, 10, 1, 8
2023/3/24, 59, 41, 18, 13, 1, 7
2023/3/25, 78, 40, 8, 11, 2, 2
2023/3/26, 62, 29, 11, 7, 3, 3
2023/3/27, 45, 30, 19, 7, 1, 3
2023/3/28, 65, 16, 8, 5, 1, 3
2023/3/29, 51, 23, 8, 8, 1, 5
2023/3/30, 64, 31, 7, 11, 2, 4
2023/3/31, 70, 34, 11, 11, 1, 7
2023/4/1, 87, 38, 8, 10, 1, 6
2025/1/1, , 40, 9, 8, 1, 6
2024/7/16, , 96, 9, 6, , 40
2024/9/21, , 32, 22, 5, , 11
2024/9/22, , 30, 24, 5, , 12
2024/9/23, , 24, 22, 6, , 11
2024/9/24, , 46, 23, 6, , 15
2023/9/6, , 42, 13, 2, 1, 9
2023/5/1, , 25, 5, 6, 1, 18
2023/6/18, , 142, 3, 11, 2, 32
2023/2/13, , 25, 8, 3, , 8
