date, pm25, pm10, o3, no2, so2, co
2023/7/29, 97, 53, 12, 14, 22, 4
2023/7/30, 95, 51, 9, 11, 17, 4
2023/7/31, 102, 29, 10, 11, 17, 1
2023/8/1, 63, 42, 18, 15, 24, 4
2023/8/2, 71, 46, 17, 15, 24, 7
2023/8/3, 65, 45, 9, 10, 15, 3
2023/8/4, 79, 37, 12, 11, 18, 1
2023/8/5, 68, 27, 10, 8, 12, 1
2023/8/6, 49, 25, 19, 8, 13, 4
2023/8/7, 53, 34, 10, 10, 16, 3
2023/8/8, 60, 48, 9, 10, 15, 2
2023/8/9, 93, 52, 9, 12, 18, 1
2023/8/10, 101, 20, 20, 7, 12, 7
2023/8/11, 38, 37, 13, 9, 14, 3
2023/8/12, 61, 43, 17, 11, 17, 4
2023/8/13, 72, 33, 21, 11, 17, 3
2023/8/14, 53, 28, 13, 7, 12, 2
2023/8/15, 56, 21, 12, 5, 9, 
2023/8/16, 31, 21, 11, 9, 14, 1
2023/8/17, 23, 25, 12, 8, 13, 2
2023/8/18, 48, 36, 14, 11, 17, 7
2023/8/19, 70, 33, 4, 11, 17, 5
2023/8/20, 67, 28, 8, 5, 9, 4
2023/8/21, 50, 24, 12, 5, 9, 2
2023/8/22, 34, 6, 23, 4, 7, 20
2023/8/23, 14, 7, 18, 5, 9, 2
2023/8/24, 38, 24, 20, 6, 10, 2
2023/8/25, 40, 32, 20, 7, 11, 3
2023/8/26, 47, 38, 23, 7, 12, 3
2023/8/27, 60, 34, 29, 8, 13, 2
2023/8/28, 58, 36, 20, 10, 16, 2
2023/8/29, 51, 33, 21, 9, 14, 1
2023/8/30, 43, 29, 18, 7, 12, 1
2023/8/31, 33, 39, 23, 11, 16, 5
2023/9/1, 48, 50, 8, 9, 14, 2
2023/9/2, 59, 41, 14, 8, 13, 3
2023/9/3, 62, 29, 19, 6, 10, 3
2023/9/4, 62, 31, 11, 9, 14, 2
2023/9/5, 42, 39, 5, 9, 14, 1
2023/9/6, 53, 24, 7, 9, 14, 2
2023/9/7, 58, 22, 17, 7, 11, 2
2023/9/8, 37, 34, 19, 7, 11, 5
2023/9/9, 35, 35, 17, 7, 12, 2
2023/9/10, 48, 34, 13, 9, 15, 1
2023/9/11, 50, 11, 26, 4, 6, 6
2023/9/12, 12, 25, 21, 4, 7, 1
2023/9/13, 22, 33, 17, 8, 13, 1
2023/9/14, 37, 38, 26, 9, 14, 1
2023/9/15, 41, 37, 22, 10, 16, 2
2023/9/16, 46, 23, 13, 5, 8, 1
2023/9/17, 37, 20, 17, 3, 6, 1
2023/9/18, 36, 30, 16, 6, 9, 1
2023/9/19, 58, 36, 19, 7, 11, 1
2023/9/20, 65, 28, 17, 7, 11, 1
2023/9/21, 40, 23, 24, 7, 11, 6
2023/9/22, 28, 31, 13, 6, 10, 1
2023/9/23, 48, 25, 17, 3, 6, 1
2023/9/24, 40, 27, 21, 3, 5, 
2023/9/25, 48, 27, 18, 5, 9, 2
2023/9/26, 42, 23, 19, 5, 9, 1
2023/9/27, 37, 31, 22, 6, 10, 1
2023/9/28, 46, 31, 20, 6, 9, 1
2023/9/29, 43, 42, 27, 7, 12, 9
2023/9/30, 55, 37, 19, 5, 9, 2
2023/10/1, 60, 22, 19, 2, 4, 1
2023/4/2, 60, 50, 26, 13, 20, 1
2023/4/3, 55, 48, 25, 14, 21, 6
2023/4/4, 46, 53, 21, 13, 21, 1
2023/4/5, 54, 33, 20, 8, 13, 1
2023/4/6, 12, 46, 26, 14, 22, 1
2023/4/7, 34, 51, 20, 11, 17, 2
2023/4/8, 52, 38, 18, 8, 13, 1
2023/4/9, 56, 36, 19, 8, 13, 2
2023/4/10, 54, 41, 23, 12, 19, 2
2023/4/11, 50, 39, 20, 11, 18, 1
2023/4/12, 41, 19, 8, 7, 11, 1
2023/4/13, 20, 22, 15, 6, 9, 1
2023/4/14, 21, 28, 18, 8, 13, 8
2023/4/15, 22, 33, 20, 8, 12, 1
2023/4/16, 38, 36, 19, 4, 7, 1
2023/4/17, 48, 39, 20, 9, 14, 1
2023/4/18, 40, 51, 23, 14, 22, 3
2023/4/19, 53, 56, 26, 18, 28, 2
2023/4/20, 59, 39, 19, 9, 15, 4
2023/4/21, 43, 31, 17, 8, 14, 1
2023/4/22, 23, 39, 12, 9, 14, 1
2023/4/23, 46, 25, 9, 7, 12, 3
2023/4/24, 41, 28, 17, 9, 14, 7
2023/4/25, 43, 38, 7, 11, 17, 1
2023/4/26, 63, 51, 11, 11, 18, 1
2023/4/27, 84, 44, 14, 9, 14, 1
2023/4/28, 75, 32, 14, 9, 15, 2
2023/4/29, 42, 18, 5, 9, 14, 2
2023/4/30, 38, 19, 13, 7, 12, 2
2023/5/1, 42, 26, 14, 8, 13, 2
2023/5/2, 40, 39, 14, 11, 17, 2
2023/5/3, 62, 38, 18, 7, 12, 4
2023/5/4, 61, 45, 12, 4, 6, 4
2023/5/5, 85, 55, 12, 3, 6, 5
2023/5/6, 105, 53, 14, 3, 5, 5
2023/5/7, 109, 55, 18, 4, 6, 5
2023/5/8, 114, 59, 12, 5, 9, 4
2023/5/9, 113, 65, 16, 14, 22, 7
2023/5/10, 119, 71, 10, 21, 32, 5
2023/5/11, 115, 66, 18, 22, 34, 5
2023/5/12, 110, 53, 18, 23, 36, 5
2023/5/13, 85, 59, 19, 16, 25, 4
2023/5/14, 98, 43, 13, 12, 19, 1
2023/5/15, 87, 25, 12, 12, 18, 1
2023/5/16, 39, 29, 11, 12, 19, 1
2023/5/17, 45, 25, 9, 12, 19, 4
2023/5/18, 36, 38, 20, 14, 21, 7
2023/5/19, 64, 47, 13, 16, 24, 3
2023/5/20, 83, 55, 16, 11, 18, 4
2023/5/21, 102, 48, 13, 11, 17, 2
2023/5/22, 90, 25, 7, 16, 24, 2
2023/5/23, 40, 31, 2, 13, 21, 3
2023/5/24, 48, 38, 4, 12, 20, 4
2023/5/25, 61, 52, 1, 14, 22, 4
2023/5/26, 95, 38, 22, 14, 18, 11
2023/5/27, 77, 40, 12, 12, 19, 4
2023/5/28, 76, 48, 5, 12, 19, 4
2023/5/29, 100, 49, 20, 14, 22, 7
2023/5/30, 88, 53, 6, 16, 25, 4
2023/5/31, 61, 63, 14, 23, 32, 8
2023/6/1, 30, 46, 15, 15, 24, 3
2023/6/2, 26, 32, 11, 13, 20, 2
2023/6/3, 35, 31, 5, 12, 19, 4
2023/6/4, 66, 42, 12, 12, 19, 5
2023/6/5, 85, 52, 10, 15, 24, 5
2023/6/6, 92, 60, 5, 17, 27, 5
2023/6/7, 100, 57, 13, 15, 23, 13
2023/6/8, 98, 38, 11, 11, 18, 1
2023/6/9, 74, 14, 12, 9, 15, 
2023/6/10, 36, 26, 13, 7, 12, 3
2023/6/11, 55, 37, 12, 8, 12, 2
2023/6/12, 89, 51, 8, 11, 17, 4
2023/6/13, 112, 64, 8, 14, 22, 5
2023/6/14, 145, 68, 7, 19, 30, 6
2023/6/15, 135, 63, 14, 20, 32, 11
2023/6/16, 115, 59, 11, 20, 31, 6
2023/6/17, 98, 52, 12, 16, 26, 2
2023/6/18, 100, 40, 14, 14, 22, 1
2023/6/19, 92, 34, 15, 13, 20, 2
2023/6/20, 71, 31, 7, 13, 20, 1
2023/6/21, 61, 48, , 12, 20, 2
2023/6/22, 102, 25, 3, 14, 22, 2
2023/6/23, 61, 34, 11, 11, 18, 8
2023/6/24, 80, 24, 7, 10, 16, 2
2023/6/25, 52, 19, 6, 9, 14, 1
2023/6/26, 39, 27, 10, 7, 12, 2
2023/6/27, 50, 46, 4, 12, 19, 9
2023/6/28, 69, 47, 4, 12, 19, 8
2023/6/29, 86, 49, 7, 14, 23, 6
2023/6/30, 92, 39, 20, 17, 27, 12
2023/7/1, 69, 35, 14, 13, 21, 1
2023/2/14, 17, 39, 31, 6, 10, 1
2023/2/15, 29, 54, 22, 8, 13, 1
2023/2/16, 51, 37, 12, 4, 7, 1
2023/2/17, 37, 43, 23, 5, 8, 13
2023/2/18, 46, 40, 14, 7, 11, 1
2023/2/19, 44, 36, 21, 6, 10, 1
2023/2/20, 42, 45, 26, 8, 12, 1
2023/2/21, 56, 38, 22, 6, 10, 13
2023/2/22, 52, 42, 18, 5, 8, 1
2023/2/23, 57, 41, 20, 5, 9, 1
2023/2/24, 50, 37, 17, 6, 9, 1
2023/2/25, 55, 30, 15, 5, 8, 1
2023/2/26, 36, 40, 26, 6, 10, 1
2023/2/27, 48, 52, 18, 6, 10, 1
2023/2/28, 57, 35, 17, 5, 8, 11
2023/3/1, 44, 44, 23, 7, 12, 1
2023/3/2, 49, 45, 17, 6, 10, 1
2023/3/3, 40, 34, 16, 5, 9, 1
2023/3/4, 33, 38, 18, 7, 11, 1
2023/3/5, 38, 40, 16, 5, 9, 1
2023/3/6, 38, 29, 16, 6, 9, 1
2023/3/7, 28, 25, 10, 6, 10, 1
2023/3/8, 21, 24, 12, 4, 7, 1
2023/3/9, 20, 24, 14, 5, 9, 6
2023/3/10, 28, 23, 10, 6, 9, 1
2023/3/11, 28, 23, 11, 4, 8, 1
2023/3/12, 17, 20, 9, 4, 6, 1
2023/3/13, 25, 29, 11, 5, 8, 2
2023/3/14, 17, 26, 14, 5, 8, 1
2023/3/15, 26, 29, 20, 7, 12, 2
2023/3/16, 20, 26, 15, 7, 11, 8
2023/3/17, 15, 27, 10, 4, 6, 2
2023/3/18, 19, 27, 22, 5, 8, 1
2023/3/19, 16, 35, 20, 6, 9, 1
2023/3/20, 24, 26, 12, 5, 8, 1
2023/3/21, 21, 27, , 5, 9, 1
2023/3/22, 18, 46, 20, 7, 11, 1
2023/3/23, 28, 51, 39, 11, 17, 4
2023/3/24, 58, 60, 23, 11, 17, 2
2023/3/25, 74, 55, 24, 10, 16, 1
2023/3/26, 64, 41, 18, 6, 9, 1
2023/3/27, 49, 39, 18, 6, 10, 1
2023/3/28, 41, 42, 15, 7, 11, 1
2023/3/29, 50, 35, 23, 6, 10, 1
2023/3/30, 23, 50, 25, 12, 18, 1
2023/3/31, 38, 57, 32, 14, 22, 8
2023/4/1, 48, 53, 22, 15, 23, 1
2025/1/1, , 40, 15, 3, 6, 1
2025/2/23, , 36, 19, 5, 8, 1
2025/3/27, , 43, 27, 5, 8, 1
2024/4/1, , 36, 27, 5, 8, 
2024/4/10, , 38, 10, 7, 11, 1
2024/2/7, , 21, , 5, 9, 1
2024/3/19, , 29, 14, 4, 6, 1
2023/2/13, , 31, 23, 5, 8, 1
