date, pm25, pm10, o3, no2, so2, co
2017/3/6, 53, 57, 39, 16, 5, 5
2017/3/7, 46, 61, 38, 16, 4, 4
2017/3/8, 52, 61, 34, 13, 4, 3
2017/3/9, 57, 45, 29, 6, 3, 4
2017/3/10, 39, 57, 37, 9, 2, 8
2017/3/15, 77, 61, 40, 9, 3, 6
2017/3/16, 62, 64, 44, 11, 2, 6
2017/3/17, 58, 69, 39, 13, 4, 8
2017/3/18, 65, 62, 30, 10, 3, 11
2017/3/19, 66, 54, 38, 7, 2, 6
2017/3/20, 61, 70, 40, 12, 3, 10
2017/3/21, 70, 75, 42, 10, 2, 7
2017/3/22, 81, 77, 29, 11, 2, 9
2017/3/23, 76, 77, 33, 16, 3, 9
2017/3/24, 78, 51, 15, 5, 1, 5
2017/3/25, 68, 43, 29, 4, 2, 11
2017/3/26, 66, 41, 22, 7, 2, 5
2017/3/27, 55, 55, 25, 26, 2, 8
2017/3/28, 48, 66, 28, 17, 3, 12
2017/3/29, 54, 57, 20, 12, 3, 12
2017/3/30, 52, 57, 23, 13, 3, 8
2017/3/31, 48, 60, 26, 15, 2, 10
2017/4/1, 46, 62, 20, 17, 3, 111
2016/10/2, 57, 44, 37, 16, 3, 7
2016/10/3, 63, 45, 25, 17, 12, 7
2016/10/4, 49, 42, 27, 16, 1, 4
2016/10/5, 33, 48, 32, 22, 2, 8
2016/10/6, 47, 58, 24, 24, 1, 8
2016/10/7, 53, 49, 28, 16, 1, 5
2016/10/8, 54, 47, 33, 20, 1, 5
2016/10/9, 49, 45, 39, 16, 1, 9
2016/10/10, 60, 35, 33, 13, 1, 4
2016/10/11, 52, 48, 22, 18, 1, 9
2016/10/12, 52, 52, 36, 17, 13, 8
2016/10/13, 37, 49, 24, 11, 1, 8
2016/10/14, 33, 52, 14, 19, 1, 5
2016/10/15, 33, 48, 6, 16, 1, 5
2016/10/16, 56, 20, 9, 6, , 3
2016/10/17, 35, 23, 116, 8, 26, 
2016/10/19, 15, 28, 32, 12, 3, 4
2016/10/20, 28, 37, 39, 18, 3, 4
2016/10/21, 39, 48, 47, 25, 2, 5
2016/10/22, 57, 41, 30, 12, 1, 6
2016/10/23, 56, 30, 30, 7, , 3
2016/10/24, 48, 28, 27, 10, 1, 7
2016/10/25, 34, 33, 31, 14, 1, 5
2016/10/26, 28, 43, 40, 19, 10, 4
2016/10/27, 29, 57, 52, 23, 2, 7
2016/10/28, 53, 53, 22, 12, 1, 2
2016/10/29, 63, 52, 38, 12, 1, 4
2016/10/30, 82, 39, 32, 9, 1, 7
2016/10/31, 70, 29, 21, 9, 1, 3
2016/11/1, 48, 25, 26, 8, 1, 3
2016/11/2, 18, 35, 27, 17, 3, 4
2016/11/3, 24, 50, 28, 18, 3, 5
2016/11/4, 34, 50, 50, 16, 4, 6
2016/11/5, 38, 49, 41, 16, 2, 5
2016/11/6, 54, 43, 36, 13, 1, 6
2016/11/7, 56, 51, 42, 16, 2, 3
2016/11/8, 55, 48, 36, 13, 1, 3
2016/11/9, 49, 51, 49, 15, 2, 5
2016/11/10, 49, 58, 49, 23, 2, 6
2016/11/11, 58, 58, 63, 20, 6, 4
2016/11/12, 62, 51, 38, 16, 1, 6
2016/11/13, 54, 45, 36, 11, 1, 4
2016/11/14, 55, 46, 34, 14, 1, 4
2016/11/15, 42, 49, 64, 13, 7, 7
2016/11/16, 43, 51, 37, 17, 1, 7
2016/11/17, 46, 51, 36, 22, 3, 4
2016/11/18, 50, 63, 51, 17, 23, 4
2016/11/19, 45, 67, 51, 15, 2, 3
2016/11/20, 84, 47, 29, 8, 2, 4
2016/11/21, 62, 49, 33, 12, 3, 2
2016/11/22, 51, 48, 32, 10, 2, 3
2016/11/23, 41, 45, 22, 12, 2, 5
2016/11/24, 45, 52, 43, 17, 2, 6
2016/11/25, 57, 43, 26, 8, 2, 4
2016/11/26, 41, 33, 32, 7, , 4
2016/11/27, 28, 29, 28, 8, 1, 6
2016/11/28, 26, 44, 43, 16, 2, 6
2016/11/29, 35, 58, 57, 17, 4, 7
2016/11/30, 47, 70, 51, 11, 2, 4
2016/12/1, 82, 64, 46, 9, 4, 2
2016/12/2, 80, 60, 49, 14, 4, 3
2016/12/3, 70, 59, 45, 9, 3, 5
2016/12/4, 73, 35, 32, , 1, 2
2016/12/5, 50, 34, 38, 9, 2, 5
2016/12/6, 35, 48, 48, 13, 3, 5
2016/12/7, 45, 54, 43, 9, 5, 3
2016/12/8, 55, 51, 40, 8, 4, 2
2016/12/9, 61, 29, 17, 7, 1, 3
2016/12/10, 39, 28, 37, 8, 2, 4
2016/12/11, 30, 32, 36, 5, 2, 2
2016/12/12, 43, 38, 34, 10, 2, 2
2016/12/13, 34, 47, 50, 20, 4, 4
2016/12/14, 42, 61, 117, 22, 4, 7
2016/12/15, 55, 87, 80, 21, 3, 8
2016/12/16, 133, 72, 43, 12, 2, 5
2016/12/17, 140, 50, 40, 9, 2, 2
2016/12/18, 73, 44, 41, 10, 3, 5
2016/12/19, 54, 52, 51, 13, 3, 4
2016/12/20, 63, 75, 66, 15, 3, 5
2016/12/21, 113, 61, 39, 8, 3, 8
2016/12/22, 84, 60, 44, 15, 3, 5
2016/12/23, 86, 56, 45, 12, 3, 3
2016/12/24, 70, 60, 63, 10, 4, 6
2016/12/25, 71, 43, 29, , 2, 5
2016/12/26, 78, 21, 21, 5, 2, 2
2016/12/27, 23, 31, 43, 16, 3, 7
2016/12/28, 19, 50, 49, 21, 3, 7
2016/12/29, 47, 54, 32, 11, 3, 8
2016/12/30, 69, 48, 28, 10, 3, 8
2016/12/31, 68, 43, 22, 3, 3, 3
2017/1/1, 61, 45, 26, 10, 3, 9
2017/1/2, 77, 43, 36, 9, 5, 6
2016/7/2, 159, 71, 8, 28, 1, 15
2016/7/3, 153, 45, 12, 22, 1, 5
2016/7/4, 119, 48, 15, 24, 2, 10
2016/7/5, 103, 46, 15, 27, 2, 4
2016/7/6, 69, 55, 16, 32, 4, 9
2016/7/7, 80, 71, 10, 50, 5, 15
2016/7/8, 115, 72, 8, 43, 2, 8
2016/7/9, 132, 73, 10, 41, 2, 11
2016/7/10, 157, 65, 14, 34, 1, 6
2016/7/11, 148, 31, 18, 13, , 3
2016/7/12, 66, 45, 3, 29, 1, 11
2016/7/13, 44, 44, 14, 26, 1, 6
2016/7/14, 77, 21, 21, 17, 1, 4
2016/7/15, 28, 40, 13, 28, 2, 9
2016/7/16, 53, 61, 12, 43, 1, 17
2016/7/17, 81, 52, 9, 25, 1, 20
2016/7/18, 92, 48, 16, 31, 2, 10
2016/7/19, 72, 66, 5, 42, 2, 9
2016/7/20, 103, 61, 15, 29, 2, 6
2016/7/21, 117, 66, 15, 36, 3, 9
2016/7/22, 140, 53, 18, 28, 1, 2
2016/7/23, 80, 62, 4, 31, 2, 11
2016/7/24, 88, 60, 6, 24, 1, 16
2016/7/25, 123, 33, 15, 17, , 2
2016/7/26, 73, 51, 12, 31, 2, 11
2016/7/27, 54, 68, 14, 41, 2, 10
2016/7/28, 91, 58, 14, 30, 2, 6
2016/7/29, 76, 56, 18, 26, 2, 7
2016/7/30, 84, 51, 22, 21, 1, 4
2016/7/31, 95, 42, 20, 17, , 6
2016/8/1, 90, 49, 17, 25, 1, 10
2016/8/2, 72, 68, 12, 39, 2, 15
2016/8/3, 96, 63, 13, 33, 2, 7
2016/8/4, 108, 64, 24, 35, 2, 9
2016/8/5, 121, 60, 23, 25, 1, 9
2016/8/6, 117, 61, 24, 26, 3, 9
2016/8/7, 107, 62, 17, 29, 2, 16
2016/8/8, 123, 57, 19, 29, 2, 8
2016/8/9, 102, 63, 20, 39, 3, 10
2016/8/10, 90, 67, 25, 40, 3, 11
2016/8/11, 84, 64, 27, 27, 1, 8
2016/8/12, 113, 76, 13, 43, 2, 12
2016/8/13, 134, 76, 27, 34, 2, 11
2016/8/14, 153, 73, 18, 34, 2, 16
2016/8/15, 154, 59, 31, 23, 1, 10
2016/8/16, 146, 37, 19, 17, 1, 5
2016/8/17, 69, 37, 19, 17, 1, 5
2016/8/18, 53, 41, 24, 20, , 6
2016/8/19, 57, 48, 19, 22, 1, 8
2016/8/20, 58, 51, 24, 21, 2, 10
2016/8/21, 67, 58, 31, 28, 2, 13
2016/8/22, 88, 63, 31, 33, 2, 17
2016/8/23, 78, 56, 13, 24, , 6
2016/8/24, 80, 54, 15, 26, , 6
2016/8/25, 109, 53, 24, 25, 1, 10
2016/8/26, 92, 51, 23, 19, 1, 6
2016/8/27, 81, 52, 19, 19, 1, 9
2016/8/28, 88, 43, 29, 14, 1, 6
2016/8/29, 76, 52, 27, 24, 8, 12
2016/8/30, 80, 55, 30, 24, 2, 7
2016/8/31, 72, 53, 13, 20, 1, 6
2016/9/1, 75, 51, 26, 21, 1, 5
2016/9/2, 73, 55, 28, 25, 9, 8
2016/9/3, 79, 58, 29, 26, 3, 8
2016/9/4, 87, 53, 33, 23, 1, 7
2016/9/5, 89, 53, 27, 28, 1, 12
2016/9/6, 58, 63, 32, 33, 3, 14
2016/9/7, 65, 68, 37, 33, 2, 11
2016/9/8, 65, 66, 31, 37, 3, 14
2016/9/9, 72, 70, 29, 33, 3, 13
2016/9/10, 65, 67, 43, 25, 2, 9
2016/9/11, 78, 49, 25, 12, 1, 4
2016/9/12, 79, 35, 23, 16, , 3
2016/9/13, 74, 48, 27, 25, 3, 9
2016/9/14, 48, 63, 27, 28, 2, 11
2016/9/15, 70, 71, 23, 25, 2, 7
2016/9/16, 92, 74, 19, 29, 1, 11
2016/9/17, 128, 59, 34, 25, , 12
2016/9/18, 106, 56, 52, 29, 5, 11
2016/9/19, 102, 55, 51, 32, 2, 10
2016/9/20, 101, 58, 42, 32, 2, 7
2016/9/21, 69, 59, 41, 25, 2, 5
2016/9/22, 66, 60, 41, 31, 3, 9
2016/9/23, 69, 59, 117, 25, 1, 6
2016/9/24, 66, 59, 47, 28, 1, 9
2016/9/25, 62, 52, 41, 19, , 5
2016/9/26, 74, 56, 37, 27, 2, 7
2016/9/27, 71, 64, 38, 28, 1, 7
2016/9/28, 81, 69, 29, 21, 2, 7
2016/9/29, 85, 38, 26, 8, , 3
2016/9/30, 63, 41, 26, 17, , 8
2016/10/1, 48, 51, 30, 18, 1, 7
2016/4/2, 94, 60, 30, 15, 2, 5
2016/4/3, 83, 55, 20, 12, 1, 18
2016/4/4, 96, 49, 27, 15, 2, 6
2016/4/5, 64, 73, 7, 33, 2, 11
2016/4/6, 75, 59, 26, 19, 2, 10
2016/4/7, 74, 54, 17, 19, 1, 4
2016/4/8, 66, 59, 33, 19, 2, 8
2016/4/9, 70, 55, 32, 15, 3, 6
2016/4/10, 67, 58, 33, 21, 2, 9
2016/4/11, 81, 65, 37, 24, 4, 7
2016/4/12, 76, 58, 19, 15, 2, 5
2016/4/13, 82, 64, 19, 26, 1, 9
2016/4/14, 86, 58, 7, 24, 1, 7
2016/4/15, 84, 28, 6, 12, 1, 2
2016/4/16, 59, 19, 7, 12, 1, 5
2016/4/17, 37, 16, 32, 6, 1, 3
2016/4/18, 42, 17, 22, 10, , 4
2016/4/19, 28, 38, 105, 16, , 7
2016/4/20, 47, 53, 29, 19, 1, 6
2016/4/21, 72, 57, 29, 23, 2, 5
2016/4/22, 79, 67, 10, 24, 1, 10
2016/4/23, 84, 47, 15, 13, 1, 5
2016/4/24, 83, 18, 16, 10, , 2
2016/4/25, 38, 23, 18, 17, 1, 6
2016/4/26, 27, 42, 21, 22, 1, 7
2016/4/27, 50, 63, 11, 37, 1, 10
2016/4/28, 62, 83, 5, 43, 3, 13
2016/4/29, 94, 84, 32, 39, 2, 12
2016/4/30, 148, 66, 35, 32, 5, 10
2016/5/1, 106, 59, 19, 24, 13, 114
2016/5/2, 115, 49, 18, 26, 20, 127
2016/5/3, 98, 54, 25, 29, 3, 10
2016/5/4, 78, 64, 24, 31, 3, 8
2016/5/5, 89, 53, 12, 19, 2, 4
2016/5/6, 110, 59, 9, 28, 2, 13
2016/5/7, 113, 63, 23, 19, 3, 10
2016/5/8, 147, 47, 23, 11, 2, 6
2016/5/9, 111, 54, 24, 20, 3, 8
2016/5/10, 131, 62, 7, 24, 2, 7
2016/5/11, 128, 62, 12, 22, 2, 9
2016/5/12, 142, 46, 11, 22, 3, 13
2016/5/13, 61, 74, 4, 39, 2, 15
2016/5/14, 86, 69, 9, 25, 2, 10
2016/5/15, 117, 51, 19, 19, 3, 9
2016/5/16, 96, 49, 19, 24, 3, 8
2016/5/17, 84, 57, 13, 29, 2, 7
2016/5/18, 93, 51, 7, 18, 2, 5
2016/5/19, 111, 46, 10, 23, 1, 6
2016/5/20, 97, 57, 14, 23, 1, 7
2016/5/21, 109, 46, 17, 13, 1, 9
2016/5/22, 96, 45, 20, 21, 2, 14
2016/5/23, 83, 54, 16, 30, 2, 10
2016/5/24, 93, 67, 6, 34, 2, 12
2016/5/25, 75, 63, 14, 30, 2, 13
2016/5/26, 101, 60, 11, 27, 2, 9
2016/5/27, 92, 69, 15, 34, 2, 9
2016/5/28, 139, 83, 6, 48, 2, 10
2016/5/29, 165, 67, 17, 15, , 3
2016/5/30, 158, 26, 15, 17, 1, 9
2016/5/31, 69, 44, 11, 18, 1, 5
2016/6/2, 83, 47, 19, 19, 1, 9
2016/6/3, 57, 16, 18, 10, , 3
2016/6/4, 26, 16, 17, 15, , 4
2016/6/5, 26, 32, 20, 17, 1, 8
2016/6/6, 28, 46, 15, 25, 3, 10
2016/6/7, 30, 62, 13, 31, 4, 12
2016/6/8, 77, 65, 11, 37, 4, 8
2016/6/9, 108, 77, 13, 30, 2, 14
2016/6/10, 81, 88, 11, 39, 3, 21
2016/6/11, 123, 79, 14, 32, 3, 20
2016/6/12, 140, 67, 19, 28, 1, 24
2016/6/13, 140, 44, 7, 20, 1, 10
2016/6/14, 74, 68, 3, 22, 1, 13
2016/6/15, 121, 80, 7, 41, 2, 18
2016/6/16, 160, 76, 12, 42, 2, 13
2016/6/17, 152, 73, 11, 51, 3, 12
2016/6/18, 151, 81, 16, 42, 3, 18
2016/6/19, 146, 87, 18, 27, 2, 41
2016/6/20, 176, 61, 8, 27, 1, 10
2016/6/21, 151, 75, 14, 37, 2, 16
2016/6/22, 158, 73, 12, 42, 3, 14
2016/6/23, 146, 75, 10, 39, 2, 14
2016/6/24, 154, 66, 8, 23, 1, 9
2016/6/25, 129, 67, 12, 26, 1, 21
2016/6/26, 154, 62, 20, 19, 1, 9
2016/6/27, 145, 57, 22, 24, 1, 16
2016/6/28, 147, 62, 13, 43, 1, 10
2016/6/29, 106, 60, 8, 22, , 4
2016/6/30, 96, 85, 3, 39, 2, 14
2016/7/1, 149, 87, 7, 51, 2, 14
2016/1/5, 58, 58, 34, 18, 1, 3
2016/1/6, 66, 63, 36, 12, 2, 2
2016/1/7, 84, 50, 27, 7, 1, 1
2016/1/8, 71, 38, 29, 7, 1, 1
2016/1/9, 55, 43, 37, 9, 1, 2
2016/1/10, 58, 41, 38, 8, 1, 2
2016/1/11, 54, 37, 27, 6, 1, 1
2016/1/12, 51, 37, 32, 6, 1, 1
2016/1/13, 51, 48, 45, 11, 1, 3
2016/1/14, 55, 55, 36, 8, 1, 2
2016/1/15, 81, 53, 40, 10, 1, 2
2016/1/16, 75, 60, 46, 10, 2, 4
2016/1/17, 93, 53, 49, 10, 3, 3
2016/1/18, 77, 55, 36, 14, 2, 2
2016/1/19, 77, 75, 51, 9, 2, 2
2016/1/20, 142, 71, 51, 12, 1, 2
2016/1/21, 138, 57, 34, 7, 1, 2
2016/1/22, 83, 54, 40, 9, 1, 3
2016/1/23, 69, 46, 28, 5, 2, 1
2016/1/24, 65, 28, 31, 5, 1, 2
2016/1/25, 43, 43, 18, 16, 2, 2
2016/1/26, 50, 44, 42, 10, 1, 3
2016/1/27, 69, 45, 31, 11, 2, 3
2016/1/28, 57, 51, 51, 15, 2, 3
2016/1/29, 63, 45, 33, 11, 2, 3
2016/1/30, 52, 46, 44, 12, 3, 2
2016/1/31, 58, 45, 38, 11, 3, 2
2016/2/1, 57, 52, 35, 10, 2, 3
2016/2/2, 62, 55, 31, 9, 1, 3
2016/2/3, 73, 59, 42, 11, 1, 3
2016/2/4, 82, 60, 34, 8, 1, 1
2016/2/5, 79, 57, 42, 10, 1, 2
2016/2/6, 70, 56, 36, 11, 2, 3
2016/2/7, 69, 48, 34, 8, 1, 2
2016/2/8, 62, 53, 39, 11, 1, 2
2016/2/9, 62, 57, 50, 14, 1, 5
2016/2/10, 68, 56, 37, 13, 2, 2
2016/2/11, 63, 60, 41, 12, 2, 3
2016/2/12, 69, 57, 37, 10, 1, 2
2016/2/13, 67, 54, 47, 11, 2, 2
2016/2/14, 59, 52, 47, 15, 3, 3
2016/2/15, 57, 54, 54, 16, 2, 2
2016/2/16, 59, 56, 32, 10, 1, 3
2016/2/17, 54, 54, 42, 11, 1, 3
2016/2/18, 57, 56, 40, 14, 1, 3
2016/2/19, 57, 57, 56, 18, 2, 3
2016/2/20, 59, 57, 54, 18, 2, 4
2016/2/21, 64, 53, 45, 11, 2, 3
2016/2/22, 62, 55, 43, 14, 2, 3
2016/2/23, 58, 59, 53, 15, 1, 3
2016/2/24, 66, 58, 52, 17, 2, 3
2016/2/25, 66, 57, 45, 16, 1, 3
2016/2/26, 63, 55, 36, 16, 1, 2
2016/2/27, 51, 57, 47, 21, 2, 4
2016/2/28, 58, 51, 50, 16, 2, 2
2016/2/29, 63, 56, 47, 22, 2, 3
2016/3/1, 60, 66, 55, 28, 3, 6
2016/3/2, 66, 67, 62, 24, 2, 3
2016/3/3, 72, 68, 40, 26, 2, 5
2016/3/4, 73, 65, 53, 22, 4, 4
2016/3/5, 78, 60, 43, 17, 2, 4
2016/3/6, 77, 52, 32, 11, 1, 2
2016/3/7, 76, 47, 26, 11, 1, 2
2016/3/8, 60, 58, 40, 19, 2, 6
2016/3/9, 70, 63, 43, 24, 3, 4
2016/3/10, 73, 68, 47, 22, 2, 5
2016/3/11, 67, 69, 48, 22, 1, 6
2016/3/12, 75, 64, 34, 17, 1, 4
2016/3/13, 88, 57, 47, 20, 2, 5
2016/3/14, 92, 60, 45, 22, 2, 4
2016/3/15, 78, 63, 49, 22, 2, 3
2016/3/16, 75, 69, 42, 25, 2, 4
2016/3/17, 79, 59, 28, 13, , 2
2016/3/18, 74, 67, 41, 26, 2, 6
2016/3/19, 92, 67, 42, 24, 2, 5
2016/3/20, 82, 59, 44, 19, 2, 4
2016/3/21, 75, 66, 38, 22, 3, 5
2016/3/22, 74, 71, 49, 23, 3, 5
2016/3/23, 79, 70, 45, 19, 2, 4
2016/3/24, 86, 70, 41, 24, 2, 4
2016/3/25, 103, 65, 61, 22, 2, 4
2016/3/26, 102, 70, 38, 20, 1, 5
2016/3/27, 91, 69, 47, 18, 1, 9
2016/3/28, 116, 73, 33, 24, 1, 8
2016/3/29, 107, 76, 29, 24, 2, 7
2016/3/30, 103, 65, 22, 21, 1, 3
2016/3/31, 106, 67, 23, 23, 2, 4
2016/4/1, 92, 71, 23, 24, 3, 5
2015/10/2, 47, 20, 22, 12, 1, 3
2015/10/3, 37, 45, 19, 16, 1, 5
2015/10/4, 67, 30, 17, 5, , 2
2015/10/5, 64, 22, 12, 12, 1, 3
2015/10/6, 54, 27, 14, 11, , 2
2015/10/7, 56, 26, 24, 8, 1, 2
2015/10/8, 51, 30, 22, 14, 2, 4
2015/10/9, 52, 29, 31, 14, 1, 3
2015/10/10, 63, 36, 34, 12, 1, 3
2015/10/11, 64, 33, 39, 10, 2, 3
2015/10/12, 61, 32, 28, 14, 1, 3
2015/10/13, 55, 24, 27, 9, , 2
2015/10/14, 32, 15, 19, 9, , 2
2015/10/15, 21, 12, 25, 11, , 2
2015/10/16, 25, 31, 10, 18, 1, 4
2015/10/17, 50, 54, 35, 20, 1, 8
2015/10/18, 94, 47, 42, 16, 1, 4
2015/10/19, 85, 27, 21, 9, 1, 2
2015/10/20, 64, 17, 22, 15, 1, 4
2015/10/21, 50, 31, 29, 10, 1, 3
2015/10/22, 57, 42, 35, 16, 1, 6
2015/10/23, 63, 47, 35, 18, 1, 4
2015/10/24, 68, 39, 28, 10, 1, 3
2015/10/25, 61, 23, 29, 7, 1, 3
2015/10/26, 43, 26, 31, 9, , 3
2015/10/27, 38, 46, 30, 12, 1, 3
2015/10/28, 54, 38, 25, 7, , 2
2015/10/29, 63, 41, 34, 11, 1, 3
2015/10/30, 77, 40, 36, 10, 2, 2
2015/10/31, 64, 50, 41, 13, 1, 3
2015/11/1, 69, 44, 34, 9, 1, 3
2015/11/2, 64, 36, 17, 7, , 2
2015/11/3, 66, 35, 31, 7, 1, 3
2015/11/4, 72, 35, 35, 5, 1, 2
2015/11/5, 62, 51, 38, 16, 1, 4
2015/11/6, 59, 52, 35, 11, 1, 4
2015/11/7, 74, 48, 26, 9, , 3
2015/11/8, 77, 39, 23, 9, 1, 2
2015/11/9, 76, 28, 26, 6, 1, 2
2015/11/10, 59, 32, 27, 7, 1, 1
2015/11/11, 48, 36, 27, 4, 1, 2
2015/11/12, 49, 25, 35, 7, 1, 2
2015/11/13, 41, 34, 43, 16, 3, 5
2015/11/14, 58, 45, 45, 11, 1, 2
2015/11/15, 61, 38, 33, 5, 1, 2
2015/11/16, 56, 35, 25, 4, 1, 1
2015/11/17, 51, 33, 31, 4, 1, 2
2015/11/18, 48, 34, 23, 3, 1, 2
2015/11/19, 41, 30, 30, 5, 1, 2
2015/11/20, 31, 43, 34, 11, 1, 4
2015/11/21, 51, 47, 34, 8, 1, 2
2015/11/22, 55, 38, 33, 5, 1, 1
2015/11/23, 55, 34, 30, 6, 1, 2
2015/11/24, 52, 31, 24, 3, 6, 1
2015/11/25, 40, 28, 27, 3, 1, 2
2015/11/26, 35, 30, 26, 5, 1, 2
2015/11/27, 36, 34, 32, 7, 2, 3
2015/11/28, 39, 50, 38, 11, 2, 3
2015/11/29, 55, 46, 43, 8, 2, 5
2015/11/30, 59, 45, 34, 10, 1, 1
2015/12/1, 59, 50, 36, 8, 1, 2
2015/12/2, 65, 44, 24, 4, 1, 1
2015/12/3, 65, 42, 37, 10, 5, 2
2015/12/4, 55, 51, 43, 12, 2, 3
2015/12/5, 54, 50, 44, 9, 1, 2
2015/12/6, 59, 43, 37, 7, 2, 2
2015/12/7, 60, 46, 36, 10, 1, 6
2015/12/8, 61, 40, 33, 5, 2, 1
2015/12/9, 51, 46, 38, 10, 2, 2
2015/12/10, 59, 54, 43, 14, 3, 2
2015/12/11, 64, 60, 42, 13, 2, 2
2015/12/12, 65, 58, 32, 8, 1, 2
2015/12/13, 65, 39, 29, 4, 1, 1
2015/12/15, 55, 49, 44, 11, 2, 3
2015/12/16, 55, 44, 29, 6, 1, 1
2015/12/17, 46, 48, 34, 10, 1, 2
2015/12/18, 55, 50, 51, 14, 5, 1
2015/12/19, 58, 56, 41, 12, 2, 4
2015/12/20, 65, 49, 32, 10, 1, 3
2015/12/21, 61, 39, 31, 6, 1, 2
2015/12/22, 53, 45, 33, 11, 3, 2
2015/12/23, 54, 45, 35, 11, 1, 3
2015/12/24, 47, 55, 50, 18, 2, 3
2015/12/25, 57, 54, 48, 12, 2, 5
2015/12/26, 64, 50, 52, 12, 2, 1
2015/12/27, 61, 51, 48, 11, 2, 2
2015/12/28, 64, 53, 41, 12, 2, 2
2015/12/29, 68, 54, 32, 10, 1, 2
2015/12/30, 62, 48, 37, 8, 1, 2
2015/12/31, 67, , , , , 
2016/1/4, 58, 43, 32, 12, 1, 2
2015/7/2, 155, 106, 12, 33, 2, 12
2015/7/3, 161, 71, 10, 32, 1, 9
2015/7/4, 130, 68, 19, 28, 2, 9
2015/7/5, 120, 70, 6, 24, 1, 11
2015/7/6, 149, 49, 5, 26, 1, 9
2015/7/7, 90, 62, 8, 32, 1, 12
2015/7/8, 140, 71, , 36, 1, 14
2015/7/9, 148, 79, 5, 30, 1, 11
2015/7/10, 155, 57, 44, 24, , 8
2015/7/11, 114, 56, 90, 22, , 12
2015/7/12, 133, 21, 96, 8, , 3
2015/7/13, 65, 14, 100, 10, , 3
2015/7/14, 36, 44, 15, 18, 3, 9
2015/7/15, 78, 64, 5, 30, 1, 10
2015/7/16, 115, 77, 15, 29, 1, 12
2015/7/17, 157, 67, 14, 29, 1, 13
2015/7/18, 155, 57, 13, 20, 1, 7
2015/7/19, 139, 51, 12, 13, , 6
2015/7/20, 134, 40, 16, 17, 1, 8
2015/7/21, 101, 62, 7, 36, 1, 13
2015/7/22, 134, 77, 12, 36, 3, 13
2015/7/23, 157, 65, 15, 33, 29, 11
2015/7/24, 141, 69, 13, 42, 1, 12
2015/7/25, 147, 78, 9, 48, , 14
2015/7/26, 155, 88, 18, 28, 2, 16
2015/7/27, 170, 47, 11, 15, , 6
2015/7/28, 107, 49, 4, 19, , 9
2015/7/29, 92, 68, 14, 25, , 11
2015/7/30, 142, 56, 16, 16, 1, 7
2015/7/31, 85, 40, 10, 20, 1, 6
2015/8/1, 65, 65, 3, 25, , 13
2015/8/2, 140, 56, 6, 20, , 9
2015/8/3, 137, 53, 5, 27, , 11
2015/8/4, 143, 68, 18, 24, 1, 9
2015/8/5, 138, 46, 12, 18, , 4
2015/8/6, 67, 16, 17, 13, , 4
2015/8/7, 34, 11, 17, 12, , 5
2015/8/8, 42, 25, 21, 11, , 11
2015/8/9, 60, 17, 20, 9, , 2
2015/8/10, 40, 10, 19, 9, , 3
2015/8/11, 34, 35, 19, 13, , 7
2015/8/12, 71, 53, 11, 18, , 9
2015/8/13, 102, 40, 13, 19, , 9
2015/8/14, 93, 54, 19, 16, , 7
2015/8/15, 111, 58, 14, 14, , 6
2015/8/16, 124, 56, 27, 10, 1, 6
2015/8/17, 150, 44, 23, 15, , 4
2015/8/18, 99, 61, 22, 22, 1, 9
2015/8/19, 132, 72, 24, 30, , 11
2015/8/20, 148, 64, 23, 20, , 4
2015/8/21, 116, 52, 18, 11, , 3
2015/8/22, 94, 27, 23, 8, , 4
2015/8/23, 53, 43, 13, 19, , 9
2015/8/24, 92, 57, 16, 27, , 11
2015/8/25, 121, 58, 14, 15, , 7
2015/8/26, 102, 26, 21, 10, , 3
2015/8/27, 56, 49, 6, 30, 1, 9
2015/8/28, 71, 73, 16, 33, , 9
2015/8/29, 108, 58, 26, 19, , 7
2015/8/30, 84, 56, 29, 16, , 8
2015/8/31, 91, 48, 25, 20, 1, 7
2015/9/1, 72, 56, 26, 20, 1, 7
2015/9/2, 68, 57, 30, 19, , 6
2015/9/3, 68, 56, 30, 23, , 6
2015/9/4, 65, 65, 38, 28, 1, 7
2015/9/5, 85, 68, 33, 23, , 6
2015/9/6, 109, 40, 21, 4, , 2
2015/9/7, 88, 13, 14, 9, , 2
2015/9/8, 42, 9, 8, 15, , 4
2015/9/9, 50, 40, 8, 14, , 4
2015/9/10, 88, 34, 22, 15, , 5
2015/9/11, 74, 44, 24, 20, 1, 6
2015/9/12, 78, 52, 30, 22, 1, 7
2015/9/13, 95, 52, 38, 20, , 6
2015/9/14, 90, 51, 18, 28, , 6
2015/9/15, 73, 56, 12, 18, , 4
2015/9/16, 80, 54, 17, 17, 4, 5
2015/9/17, 89, 36, 29, 8, , 3
2015/9/18, 71, 32, 28, 10, , 4
2015/9/19, 81, 35, 26, 13, 1, 4
2015/9/20, 84, 44, 31, 13, , 3
2015/9/21, 93, 32, 26, 8, , 2
2015/9/22, 67, 37, 27, 10, , 2
2015/9/23, 67, 43, 25, 13, , 4
2015/9/24, 66, 26, 16, 9, , 2
2015/9/25, 47, 18, 19, 16, , 5
2015/9/26, 40, 46, 27, 15, , 6
2015/9/27, 76, 51, 20, 22, , 7
2015/9/28, 109, 56, 35, 19, , 6
2015/9/29, 129, 48, 28, 17, 2, 5
