date, pm25, pm10, o3, no2, so2, co
2022/11/30, 31, 24, 18, 4, 1, 
2022/12/1, 26, 31, 22, 6, 1, 
2022/12/2, 35, 31, 24, 8, 1, 1
2022/12/3, 30, 26, 16, 8, 1, 1
2022/12/4, 32, 19, 19, 5, 1, 1
2022/12/5, 16, 29, 19, 8, 1, 1
2022/12/6, 32, 25, 17, 6, 1, 
2022/12/7, 22, 26, 15, 7, 1, 1
2022/12/8, 19, 15, 20, 3, 1, 4
2022/12/9, 12, 19, 13, 3, 1, 
2022/12/10, 14, 23, 20, 4, 2, 
2022/12/11, 24, 28, 19, 2, 2, 
2022/12/12, 16, 29, 17, 2, 2, 
2022/12/13, 18, 25, 20, 4, 2, 1
2022/12/14, 27, 27, 17, 6, 2, 1
2022/12/15, 26, 33, 22, 6, 1, 1
2022/12/16, 29, 36, 17, 6, 1, 1
2022/12/17, 42, 32, 18, 3, 1, 1
2022/12/18, 39, 23, 20, 4, 1, 1
2022/12/19, 33, 18, 9, 3, 1, 1
2022/12/20, 15, 20, 14, 3, 4, 1
2022/12/21, 16, 20, 13, 1, 1, 1
2022/12/22, 15, 23, 12, 2, 1, 1
2022/12/23, 26, 28, 19, 2, 1, 1
2022/12/24, 20, 24, 23, 14, 1, 2
2022/12/25, 25, 33, 16, 9, 1, 3
2022/12/26, 44, 31, 21, 1, 3, 4
2022/12/27, 40, 33, 16, 2, 1, 1
2022/12/28, 38, 33, 20, 5, 1, 1
2022/12/29, 37, 34, 25, 3, 1, 1
2022/12/30, 40, 37, 14, 3, 1, 2
2022/12/31, 39, 25, 11, 1, 1, 2
2023/1/1, 46, 23, 13, 2, , 1
2023/1/2, 30, 21, 15, 2, , 2
2022/7/2, 78, 13, 13, 7, , 7
2022/7/3, 90, 25, 9, 12, , 18
2022/7/4, 104, 23, 9, 11, , 7
2022/7/5, 90, 24, 10, 8, , 4
2022/7/6, 95, 12, 14, 9, , 10
2022/7/7, 58, 39, 7, 14, , 23
2022/7/8, 101, 32, 11, 9, , 13
2022/7/9, 113, 10, 15, 5, , 2
2022/7/10, 31, 9, 13, 6, , 7
2022/7/11, 70, 36, 7, 13, , 19
2022/7/12, 133, 22, 4, 13, , 13
2022/7/13, 129, 16, 12, 9, , 5
2022/7/14, 72, 23, 9, 14, , 3
2022/7/15, 47, 20, 6, 13, , 6
2022/7/16, 89, 20, 14, 10, , 16
2022/7/17, 93, 14, 6, 10, , 5
2022/7/18, 63, 18, 9, 9, , 7
2022/7/19, 69, 23, 10, 8, , 9
2022/7/20, 95, 32, 8, 12, , 8
2022/7/21, 157, 31, 5, 10, , 10
2022/7/22, 159, 44, 7, 11, , 13
2022/7/23, 193, 40, 3, 10, , 14
2022/7/24, 158, 35, 5, 7, 1, 15
2022/7/25, 128, 14, 11, 6, , 2
2022/7/26, 62, 17, 10, 9, , 3
2022/7/27, 71, 34, 11, 10, , 10
2022/7/28, 117, 25, 10, 7, 1, 8
2022/7/29, 93, 31, 10, 10, 1, 8
2022/7/30, 139, 36, 9, 10, , 9
2022/7/31, 142, 35, 13, 8, , 7
2022/8/1, 138, 28, 14, 10, , 9
2022/8/2, 75, 31, 10, 10, , 10
2022/8/3, 129, 39, 9, 9, 2, 9
2022/8/4, 146, 52, 8, 12, 9, 18
2022/8/5, 142, 51, 4, 18, , 13
2022/8/6, 205, 18, 9, 10, , 6
2022/8/7, 61, 17, 14, 6, , 7
2022/8/8, 59, 27, 11, 9, 1, 9
2022/8/9, 80, 28, 10, 9, , 11
2022/8/10, 138, 49, 13, 11, , 12
2022/8/11, 147, 33, 10, 12, , 10
